101,2010,63,400,0,8.03,42.51
101,2010,63,500,0,5.136,55.31
101,2010,63,600,0,3.812,61.24
101,2010,63,700,0,4.218,57.79
101,2010,63,800,0,5.084,53.47
101,2010,63,900,0,10.46,38.55
101,2010,63,1000,0,13.56,32.95
101,2010,63,1100,0,16.17,28.71
101,2010,63,1200,0,18.24,21.8
101,2010,63,1300,0,20.86,15.05
101,2010,63,1400,0,20.52,13.82
101,2010,63,1500,0,21.34,14.51
101,2010,63,1600,0,21.01,13.88
101,2010,63,1700,0,20.88,13.42
101,2010,63,1800,0,19.68,12.75
101,2010,63,1900,0,17.47,15.35
101,2010,63,2000,0,15.53,18.38
101,2010,63,2100,0,13.28,23.6
101,2010,63,2200,0,12.73,27.09
101,2010,63,2300,0,10.93,31.65
101,2010,63,2400,0,8.75,42.3
102,2010,63,2400,12.6,4443
101,2010,64,100,0,8.82,40.21
101,2010,64,200,0,9.99,34.76
101,2010,64,300,0,7.8,41.28
101,2010,64,400,0,5.542,50.43
101,2010,64,500,0,3.187,65.91
101,2010,64,600,0,2.622,71.2
101,2010,64,700,0,.066,80.4
101,2010,64,800,0,1.704,75.4
101,2010,64,900,0,8.35,57.7
101,2010,64,1000,0,10.58,49.52
101,2010,64,1100,0,11.12,45.01
101,2010,64,1200,0,13.77,33.5
101,2010,64,1300,0,14.24,31.57
101,2010,64,1400,0,16.42,27.71
101,2010,64,1500,0,18.7,21
101,2010,64,1600,0,19.65,17.44
101,2010,64,1700,0,19.81,15.01
101,2010,64,1800,0,18.19,17.04
101,2010,64,1900,0,16.05,23.62
101,2010,64,2000,0,11.68,34.46
101,2010,64,2100,0,10.56,34.74
101,2010,64,2200,0,10.11,32.48
101,2010,64,2300,0,9.28,32.89
101,2010,64,2400,0,9.19,32.79
102,2010,64,2400,12.57,4443
101,2010,65,100,0,8.42,36.32
101,2010,65,200,0,6.358,46.56
101,2010,65,300,0,5.401,51.29
101,2010,65,400,0,7.11,45.71
101,2010,65,500,0,5.343,54.72
101,2010,65,600,0,6.374,49.04
101,2010,65,700,0,6.607,48.14
101,2010,65,800,0,6.54,49.27
101,2010,65,900,0,8.93,41.31
101,2010,65,1000,0,11.05,37.21
101,2010,65,1100,0,14.95,27.89
101,2010,65,1200,0,17.2,24.49
101,2010,65,1300,0,18.97,23.72
101,2010,65,1400,0,18.84,30.83
101,2010,65,1500,0,19.48,31.02
101,2010,65,1600,0,19.71,30.16
101,2010,65,1700,0,18.99,30.99
101,2010,65,1800,0,18.64,32.09
101,2010,65,1900,0,15.02,45.38
101,2010,65,2000,0,13.94,47.92
101,2010,65,2100,0,13.21,52.84
101,2010,65,2200,0,11.63,58.21
101,2010,65,2300,0,11.4,60.7
101,2010,65,2400,0,11.1,62.87
102,2010,65,2400,12.61,4443
101,2010,66,100,0,11.73,72.5
101,2010,66,200,0,10.7,86.1
101,2010,66,300,.2,11.26,76.2
101,2010,66,400,.1,10.43,80
101,2010,66,500,0,9.5,85.6
101,2010,66,600,0,8.97,85.6
101,2010,66,700,0,10.11,75.1
101,2010,66,800,0,9.88,79.9
101,2010,66,900,0,10.24,80.1
101,2010,66,1000,0,11.26,79.4
101,2010,66,1100,0,12.46,65.82
101,2010,66,1200,0,12.08,63.65
101,2010,66,1300,0,15.97,43.84
101,2010,66,1400,0,17.95,35.49
101,2010,66,1500,0,17.91,31.03
101,2010,66,1600,0,16.88,32.29
101,2010,66,1700,0,15.05,37.97
101,2010,66,1800,0,14.6,38.05
101,2010,66,1900,0,12.71,51.45
101,2010,66,2000,.1,11.19,54.25
101,2010,66,2100,0,9.67,60.17
101,2010,66,2200,0,7.81,63.81
101,2010,66,2300,.2,6.059,73.3
101,2010,66,2400,0,5.034,77.9
102,2010,66,2400,12.67,4443
101,2010,67,100,0,5.701,70.9
101,2010,67,200,0,5.405,74.8
101,2010,67,300,0,4.906,78
101,2010,67,400,0,4.212,80.7
101,2010,67,500,0,4.345,78.3
101,2010,67,600,0,3.513,84.6
101,2010,67,700,.1,3.717,81.8
101,2010,67,800,0,4.119,80
101,2010,67,900,0,5.571,70.6
101,2010,67,1000,0,6.533,62.6
101,2010,67,1100,0,7.79,55.9
101,2010,67,1200,0,7.42,60.82
101,2010,67,1300,0,8.67,56.09
101,2010,67,1400,0,10.9,45.91
101,2010,67,1500,0,11.52,41.98
101,2010,67,1600,0,11.08,39.88
101,2010,67,1700,0,11.91,41.04
101,2010,67,1800,0,10.76,44.67
101,2010,67,1900,0,8.57,53.66
101,2010,67,2000,0,7.55,58.86
101,2010,67,2100,0,6.658,65.11
101,2010,67,2200,0,6.298,66.19
101,2010,67,2300,0,5.967,66.06
101,2010,67,2400,0,4.706,74.1
102,2010,67,2400,12.6,4443
101,2010,68,100,0,4.577,77
101,2010,68,200,0,4.085,78.5
101,2010,68,300,0,.858,85.7
101,2010,68,400,0,.898,81.5
101,2010,68,500,0,.832,83.2
101,2010,68,600,0,.272,83.2
101,2010,68,700,0,.14,82
101,2010,68,800,0,1.405,76.7
101,2010,68,900,0,4.655,71.2
